Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
8135,63,2.0,55.126426316709356,29.91438635009869,8.0,4,14.0,2004,0.13012277,B,B,8,1986,0,,0,0,B,62126.66561869497
2028,80,3.0,84.56999779427053,60.61329673509096,12.0,18,24.0,2017,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,359065.2872300612
5917,4,2.0,42.48970549472626,27.56454488637464,5.0,5,8.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A,213169.4442852474
5347,125,2.0,55.08422805188033,,0.0,12,0.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,146456.6459480883
6096,74,3.0,65.5983259014652,61.3341696907413,1.0,5,4.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,131250.9158694752
921,128,2.0,61.33496777880346,4.091944920685359,1.0,26,1.0,2014,0.069753361,B,B,53,13670,4,,1,11,B,286564.4419718113
6473,143,3.0,86.07661270463574,,1.0,17,17.0,1977,0.025609157,B,B,33,5261,0,240.0,3,1,B,275544.2431116402
9521,207,2.0,59.73445413070453,,0.0,5,0.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,149782.29254658072
9178,67,1.0,43.226984649137954,18.663547963941085,8.0,12,12.0,2007,0.16909109,B,B,19,3856,10,,2,5,B,220501.566180364
6835,116,2.0,62.86967582157153,64.25386957299682,1.0,10,1.0,2017,0.072157581,B,B,2,629,1,,0,0,A,158591.394110587
843,207,2.0,72.86825089607679,41.116364624913714,13.0,5,12.0,2012,0.072157581,B,B,2,629,1,,0,0,A,139012.87648175194
2762,207,2.0,66.45264840235025,,0.0,4,16.0,1977,0.017647053,B,B,2,469,0,,0,0,B,178312.31128323273
8031,66,1.0,38.37779147685658,22.55230461944217,8.0,2,14.0,1998,0.458174486,B,A,26,4439,1,1130.0,1,5,B,156705.71013115242
11,125,2.0,67.29086297988421,,1.0,4,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,183893.27255396885
2516,116,2.0,78.6860221417707,77.69475998644724,0.0,13,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A,209682.66546351282
3270,79,3.0,67.99233584102767,46.12631376953482,7.0,16,16.0,1985,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,347550.76680882
345,31,1.0,38.4784254732333,,1.0,25,24.0,2014,0.041124634,B,B,46,9515,5,,1,10,B,204576.4216359203
8438,193,2.0,47.91819196195525,30.138243186464912,5.0,5,5.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,152641.39877725413
6782,74,1.0,43.559914431607076,41.40836621091258,0.0,16,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,108406.114816501
4370,133,3.0,58.703833742565905,41.70019368217425,5.0,3,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,246473.4388291688
5691,207,1.0,41.25433507871133,,1.0,5,19.0,2014,0.21140121399999998,B,B,9,1892,0,,0,1,B,94519.89966429867
9951,201,1.0,96.83801289886543,49.14095955885885,22.0,19,24.0,2016,0.050755569,B,B,24,5469,1,145.0,0,1,B,348962.8612944252
8138,132,1.0,34.5718040690236,18.20255076609476,6.0,8,9.0,1975,0.069660344,B,B,31,6119,4,,1,2,B,177058.1307257502
2532,207,1.0,40.096439268017285,,0.0,12,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,110733.75059936187
1407,141,3.0,78.39713620314673,46.23480796943496,10.0,6,12.0,1973,0.034331497,B,B,25,5487,3,,0,4,B,368975.3489368432
7354,26,2.0,46.16691087086318,31.22590853740796,6.0,4,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B,195581.3299508633
6754,143,3.0,74.90967617894549,77.0415657045568,1.0,16,17.0,2015,0.0071223169999999995,B,B,1,264,0,,0,1,B,228164.8026455539
6130,53,4.0,116.54301703916336,70.04765210791493,11.0,4,23.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B,445424.56422934897
6806,134,1.0,36.52326400090431,,1.0,3,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,127047.78755267592
3261,101,3.0,80.9581148043388,50.733049782362954,10.0,16,16.0,1981,0.000991363,B,B,33,6783,3,,1,9,B,387511.73860985687
4328,207,3.0,123.43007190047814,125.806980995729,123.0,5,10.0,2015,0.017647053,B,B,2,469,0,,0,0,B,234194.8370472659
4569,57,2.0,75.63255556596535,42.1817511426047,14.0,4,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,132039.42225783187
7262,30,3.0,57.281088127420816,39.006810024640345,5.0,1,5.0,1961,0.051942062000000004,B,B,17,4017,7,800.0,2,0,B,234382.7450872943
3396,164,1.0,36.47595929510161,17.04283214975467,6.0,2,12.0,1977,0.101872465,B,B,23,4583,3,,3,3,B,156261.31116247847
1561,171,3.0,62.42222013561036,46.54809062639789,6.0,10,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,219896.8919828708
1897,99,3.0,101.41333387990757,,0.0,17,23.0,1977,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,546812.0999412654
2963,57,1.0,40.362079828424676,,1.0,17,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,126751.45108778682
5687,101,3.0,69.14913882233624,49.87938844927614,6.0,4,9.0,1962,0.093442564,B,B,23,4635,5,3300.0,2,4,B,145985.62439632366
9641,56,2.0,55.49290532147916,35.187484458878835,8.0,13,16.0,1981,0.300322518,B,B,52,10311,6,,1,9,B,255449.0554903325
3950,8,2.0,45.4022096364615,28.82511279803859,5.0,4,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,177258.1631392962
5026,107,3.0,71.68757478021406,45.49934222063526,7.0,16,16.0,1969,0.21843974,B,B,21,4472,6,1450.0,4,7,A,229983.57792032746
2374,41,1.0,20.92492649860907,10.651455430962836,3.0,7,5.0,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B,128808.08735682785
7718,65,1.0,42.660478911229575,20.712299540331927,8.0,14,12.0,2004,0.090799103,B,B,74,19083,2,,5,15,B,179353.50296131548
5034,128,2.0,58.0995659759784,,1.0,22,1.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,283312.67099065625
7461,143,1.0,45.38314872674674,,1.0,15,22.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,156425.35115085164
794,207,1.0,37.80523107762981,2.2285924585719945,11.0,6,0.0,2015,0.017647053,B,B,2,469,0,,0,0,B,137402.09252881786
3166,162,3.0,78.27150058522876,49.20554645031346,12.0,4,14.0,2005,0.158249043,B,B,21,5731,0,,1,0,B,310494.8067512488
438,207,2.0,62.57640429178478,,0.0,2,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,188644.9077654829
835,63,1.0,44.83813726938522,24.35263138209856,8.0,14,14.0,1989,0.136244425,B,B,11,2370,0,,0,1,B,155126.94804713604
403,116,1.0,35.87396111838359,,0.0,25,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,134379.13096154894
7491,41,1.0,46.81967906452913,18.682640622629272,11.0,13,22.0,2012,0.265088676,B,B,37,5288,0,1937.0,3,2,B,113913.68795907627
5019,41,2.0,70.99547344930747,38.93403389751785,14.0,11,20.0,2008,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,349187.7338312828
9046,74,2.0,61.25730550275463,,1.0,4,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,164174.45695070454
8720,88,1.0,109.14449153128444,84.61393856051562,15.0,6,15.0,2011,0.319809354,B,B,25,4756,16,2857.0,5,8,B,289034.39187133923
3974,80,1.0,39.24682286778837,,1.0,4,19.0,1977,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,203671.17529058503
694,143,1.0,40.101641296478036,20.80251180216027,9.0,6,17.0,2015,0.0071223169999999995,B,B,1,264,0,,0,1,B,71738.98103424767
8056,113,2.0,45.85108651441104,29.68316758920991,5.0,7,5.0,1966,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,165476.80710446846
2936,171,2.0,45.25713880537703,32.61382570011897,5.0,4,5.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,171266.94942738526
3265,63,1.0,43.0630790018807,41.472957677533095,1.0,12,1.0,2017,0.161531741,B,B,25,5648,1,30.0,2,4,B,140371.21052947227
8066,150,3.0,52.9365300068602,37.73016922437104,5.0,5,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,234024.6271059259
1298,108,2.0,46.26707194151922,28.81004514710073,6.0,6,5.0,1961,0.151346216,B,A,32,5889,10,830.0,4,1,B,224385.77010075536
4182,8,1.0,41.69877288430139,27.931158403241486,5.0,8,12.0,1971,0.225824954,A,B,41,6558,7,1548.0,3,2,B,200567.6729127241
8953,164,2.0,57.269973768557186,35.04515666111217,8.0,6,16.0,1980,0.101872465,B,B,23,4583,3,,3,3,B,220920.37409393085
6886,41,2.0,46.53101559791024,26.04573477712028,5.0,3,5.0,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B,183490.32464657628
8944,188,2.0,58.405275031002894,29.41128020437941,7.0,12,12.0,1980,0.122190486,B,B,25,4724,2,1308.0,1,3,B,237718.7208302741
6310,207,2.0,65.10959212029576,56.84952590364055,1.0,2,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B,148624.36135552294
4319,207,3.0,4.390330860271007,5.6107721922483895,1.0,8,19.0,2016,0.21140121399999998,B,B,9,1892,0,,0,1,B,161379.06703421788
8768,125,1.0,41.15156071277874,40.405232405082174,1.0,13,25.0,2017,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,141432.02629460994
500,57,3.0,80.34498628589131,45.80904117992219,10.0,25,25.0,1983,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,384342.6881465891
5804,162,2.0,65.08102241640174,35.252481019087256,12.0,6,12.0,2006,0.158249043,B,B,21,5731,0,,1,0,B,252415.7648672629
8596,120,2.0,56.64665762291333,,1.0,13,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,168671.13851317595
3126,63,2.0,60.0267947773236,63.611892224624945,1.0,11,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,177896.14456112593
1414,66,2.0,40.18375813724524,23.074563421200146,6.0,10,12.0,1970,0.458174486,B,A,26,4439,1,1130.0,1,5,B,166642.5713515241
9287,162,1.0,46.71080454028148,23.891236820489567,10.0,16,24.0,2011,0.158249043,B,B,21,5731,0,,1,0,B,125278.35291169993
7118,63,1.0,37.470195242427614,21.485797280082046,7.0,12,17.0,1993,0.069753361,B,B,53,13670,4,,1,11,B,187899.22196065105
1320,102,3.0,75.27595754032806,49.7385909653175,7.0,10,9.0,1961,0.0,B,B,25,5027,4,46.0,1,1,B,469497.5351864895
2128,113,3.0,78.57365675930208,47.2977923142189,10.0,19,22.0,2000,0.090799103,B,B,74,19083,2,,5,15,B,350921.83441516163
6873,122,1.0,44.432084722102736,,1.0,6,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,130633.19950495733
7141,137,2.0,52.99319998046605,29.641983095747555,8.0,11,12.0,1979,0.300322518,B,B,52,10311,6,,1,9,B,252355.6069306068
5839,63,1.0,39.10175564220821,20.994981198334767,8.0,4,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B,146525.63401285224
4298,31,3.0,95.86778037176602,,1.0,20,1.0,2014,0.041124634,B,B,46,9515,5,,1,10,B,471527.409281291
1831,116,1.0,45.62149543236149,44.754844413212155,1.0,6,1.0,2017,0.072157581,B,B,2,629,1,,0,0,A,124727.43119879268
7249,79,4.0,100.50140922938893,59.41397382748331,10.0,3,14.0,2003,0.014423113999999999,B,B,19,3806,4,,0,3,B,593618.746095871
5057,116,3.0,121.84400421338717,122.49764052989157,1.0,3,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A,193847.6420158582
8620,207,1.0,41.67496410586427,,0.0,14,19.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,97494.67539860883
3979,141,1.0,31.153771171219496,21.44633723054056,5.0,5,5.0,1961,0.034331497,B,B,25,5487,3,,0,4,B,147662.6077076121
8276,66,3.0,71.7312573737462,48.256500807858934,8.0,12,14.0,1977,0.458174486,B,A,26,4439,1,1130.0,1,5,B,256118.73714274704
4747,118,2.0,40.271235317808795,29.68192961222222,5.0,5,5.0,1964,0.007658515,B,B,35,7077,56,2301.0,3,19,B,197635.33616778665
9578,207,2.0,62.015976046909074,,1.0,11,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B,159778.67598226946
1753,117,1.0,42.11772378777995,22.39317314231272,8.0,8,12.0,1984,0.060753049,B,B,15,2787,2,520.0,0,7,B,246354.0826502177
4079,74,2.0,48.44987317238315,263.54202006549565,5.0,6,5.0,1972,0.075778755,B,B,6,1437,3,,0,2,B,141780.23185650609
5660,125,3.0,77.98540072746121,,12.0,4,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,207923.6800613399
8426,65,1.0,41.112165276136935,21.78281476330389,7.0,11,17.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,175032.09742025455
56,173,2.0,55.45257838027568,34.52799728134511,9.0,8,17.0,1987,0.0077202819999999985,B,B,38,4788,2,,0,4,B,280005.2519777549
5796,181,3.0,75.31552532390492,48.96860095400911,7.0,5,5.0,1954,0.16197556800000001,B,A,31,7010,5,4508.0,3,7,B,199227.6938712229
3338,207,1.0,40.4922582154307,19.929488957102524,10.0,16,18.0,2015,0.072157581,B,B,2,629,1,,0,0,A,126580.50749792965
1677,182,1.0,36.29865213841918,20.95960463840491,6.0,7,5.0,1963,0.069660344,B,B,31,6119,4,,1,2,B,80888.40955893055
5182,116,3.0,89.91533692830794,,0.0,13,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A,191229.0989105802
9699,125,2.0,62.05678720014022,,0.0,15,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,180371.0167484343
5979,39,2.0,59.562593958494396,37.639495461762216,8.0,5,9.0,1956,0.0,B,B,25,5027,4,46.0,1,1,B,386773.83686416346
8789,178,1.0,38.625070838717214,23.762143675558704,8.0,16,17.0,1997,0.041116354,B,B,53,14892,4,,1,4,B,171460.99676625454
5318,207,3.0,85.480800694786,,0.0,5,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,235848.91066042212
9434,143,3.0,79.01996723886413,,0.0,6,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,240054.438797518
2011,20,2.0,45.438425458509464,28.087059746095395,5.0,4,9.0,1970,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,214944.6195994289
8623,26,3.0,92.71954936041391,,1.0,13,22.0,1977,0.127375905,B,B,43,8429,3,,3,9,B,328241.7478354388
3893,145,2.0,52.30986584754164,33.946545020369825,9.0,8,17.0,2011,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,205768.69195588704
9314,99,1.0,39.2923186142071,20.88479962870029,8.0,16,17.0,1986,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,216252.1745381247
9229,27,1.0,41.24417209984111,22.020871678571826,8.0,7,14.0,1977,0.122190486,B,B,25,4724,2,1308.0,1,3,B,209827.81306987046
3406,12,2.0,55.08864429262742,32.42449227426803,6.0,1,4.0,1977,0.306977489,B,B,27,5148,14,1575.0,5,7,B,260146.7256950457
9548,11,1.0,41.745151084421664,19.137477923878482,8.0,7,17.0,1983,0.050900058,B,B,43,10621,1,30.0,2,3,B,153918.52824728267
8244,207,2.0,43.100689452837436,26.886308808014732,7.0,5,9.0,1983,0.21140121399999998,B,B,9,1892,0,,0,1,B,91024.13400324773
5234,140,2.0,45.615639839908546,29.325265961740065,5.0,4,5.0,1964,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,196250.25705304148
965,207,1.0,34.844531807526906,,1.0,8,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B,111624.04772921118
1686,116,3.0,96.97770848915684,,1.0,3,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A,223423.76946882703
868,7,1.0,45.42134324527114,42.68666624416219,11.0,3,1.0,2017,0.282797669,B,B,33,8667,2,,0,6,B,203306.8394720209
5679,102,3.0,79.38713119941279,45.181957657751035,10.0,9,17.0,1998,0.1363303,B,B,30,6141,10,262.0,3,6,B,423357.5707034968
9008,125,3.0,82.03090333897444,78.92295596147069,0.0,27,25.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,211498.63762749697
1587,207,2.0,66.700791313867,60.24358789373362,1.0,15,19.0,2017,0.017647053,B,B,2,469,0,,0,0,B,186873.21872841415
3275,58,1.0,38.41144589813229,17.653969150244233,7.0,2,12.0,1992,0.300322518,B,B,52,10311,6,,1,9,B,201723.0467316861
1740,141,2.0,38.90508918820912,24.96007495950659,5.0,6,9.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B,129466.24278121088
882,207,3.0,83.24442640348724,,1.0,3,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,236682.20464910948
4049,125,1.0,41.54796790552245,39.23586687529343,1.0,9,17.0,2017,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,126752.44932236268
6673,120,3.0,80.28876903458307,81.66879743579501,0.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,181796.47620671164
3890,27,2.0,44.40364726815119,29.919341845425148,5.0,3,9.0,1971,0.122190486,B,B,25,4724,2,1308.0,1,3,B,221886.46594213566
639,125,1.0,53.39269991707995,54.67078193436354,1.0,7,1.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,129606.28290529865
4667,113,3.0,92.2045883485266,51.93321351552902,11.0,22,23.0,2007,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,451014.5784774851
9380,207,1.0,42.534662283602906,40.811915955071015,10.0,12,17.0,2016,0.011654127,B,B,4,915,0,,0,0,B,106518.42161168413
4026,166,2.0,36.28033417674996,22.421794149610832,5.0,7,9.0,1968,0.195781053,B,B,23,5212,6,,3,2,B,214654.84228591414
1665,37,1.0,44.098767833686026,44.267550743426064,1.0,7,24.0,2014,0.042031587,B,B,37,6856,84,1940.0,2,5,B,381937.40416051116
732,8,2.0,46.749894036156704,27.381326129012674,5.0,6,5.0,1966,0.225824954,A,B,41,6558,7,1548.0,3,2,B,169953.7988242263
3272,31,1.0,41.17871395813015,38.00396967076719,8.0,23,1.0,2013,0.041124634,B,B,46,9515,5,,1,10,B,217089.93446942847
7065,148,2.0,47.670610634491645,31.707301188480557,5.0,4,5.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B,210517.65412219602
4654,74,2.0,64.62372660461,36.53495767075232,12.0,16,17.0,2009,0.075778755,B,B,6,1437,3,,0,2,B,232449.69684412066
2334,188,1.0,38.433364565410315,18.91401516714356,8.0,5,17.0,1986,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,222147.33476268747
3853,31,1.0,38.8401594517057,19.02662612104051,8.0,2,16.0,1979,0.041124634,B,B,46,9515,5,,1,10,B,189991.99423758022
2267,28,2.0,57.59663364094056,33.246131520545944,9.0,6,22.0,2005,0.041365446,B,B,31,5569,0,,1,4,B,277934.3597543377
8380,143,2.0,61.82349527882575,,1.0,5,24.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,140972.87596223038
5874,143,1.0,39.54008549014164,,1.0,14,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,142273.8988449367
9965,27,3.0,83.2683175322264,52.02407611995197,10.0,23,23.0,2008,0.23220508399999998,B,B,24,4860,1,80.0,0,3,B,117667.7428196212
1802,207,2.0,55.29359620262454,27.051778509079433,8.0,7,5.0,1991,0.07542368,B,B,11,3097,0,,0,0,B,144381.98099913108
656,12,1.0,36.18243692598043,19.511224891696266,6.0,8,9.0,1982,0.007658515,B,B,35,7077,56,2301.0,3,19,B,214874.48615919767
4838,29,2.0,62.9145604148697,37.68945309253258,10.0,5,17.0,2001,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,246745.72492517237
1589,41,1.0,39.093232370397025,24.940438628257017,9.0,4,12.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B,161610.48443519475
5077,65,1.0,39.48721818935401,21.034794815164002,7.0,12,17.0,2004,0.090799103,B,B,74,19083,2,,5,15,B,184312.64764692265
3693,118,2.0,53.66851711543763,33.58619817382025,8.0,12,12.0,1984,0.007658515,B,B,35,7077,56,2301.0,3,19,B,395152.2960912981
3320,207,2.0,69.94328579390161,,0.0,6,0.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,150119.14912895506
4203,143,1.0,44.46991228587226,,1.0,17,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,135253.30325413
6838,122,2.0,46.78585935595022,27.63718062965301,5.0,10,9.0,1969,0.050755569,B,B,24,5469,1,145.0,0,1,B,190875.91354442766
9501,183,2.0,54.35279450445418,26.514905869214157,6.0,5,23.0,2011,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,281981.09390709066
8492,207,1.0,45.49032348552089,22.68955895066717,12.0,5,22.0,1977,0.017647053,B,B,2,469,0,,0,0,B,155802.45351011286
7522,125,1.0,49.541944796415606,,0.0,2,25.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,138060.93794918538
4721,143,1.0,44.8339627485836,41.60937361755872,10.0,2,17.0,2013,0.0071223169999999995,B,B,1,264,0,,0,1,B,81453.44979153345
7294,120,2.0,65.82220233184002,67.79108861981403,1.0,16,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,186142.08714358576
2804,140,1.0,41.62785923781814,19.769225128021816,8.0,8,17.0,1999,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,201802.71194597386
3503,53,3.0,70.84577436864507,42.00701362870861,8.0,6,16.0,1980,0.0,B,B,6,2733,0,920.0,0,4,B,327577.3255763727
9382,74,3.0,81.54846563559441,80.29388947134959,1.0,17,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,218899.44395444368
1646,28,3.0,75.46534554845408,46.1159335790639,10.0,16,17.0,1988,0.041365446,B,B,31,5569,0,,1,4,B,184859.13064440328
1876,143,1.0,42.25290697682539,38.33288348695169,1.0,6,9.0,2018,0.0071223169999999995,B,B,1,264,0,,0,1,B,156934.44008785818
8891,115,1.0,34.49103927962153,18.042005526437308,6.0,6,5.0,1964,0.341071945,B,B,27,5664,48,2300.0,3,11,B,154170.21903409413
7533,114,2.0,50.26363015044837,31.103779658355673,8.0,1,14.0,1973,0.20014680199999998,B,B,23,3975,8,770.0,2,0,B,218026.74477032875
9898,18,1.0,39.78348289956492,19.802087014546846,8.0,11,17.0,1987,0.0,B,B,23,5067,4,,2,6,B,270357.81430340273
4332,81,1.0,43.19684797817951,21.191569597444786,6.0,8,9.0,1990,0.041116354,B,B,53,14892,4,,1,4,B,142777.63397234134
1293,207,3.0,120.7712173697274,118.04897837703658,1.0,8,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,275644.7083782612
8294,63,3.0,82.75694460311884,48.484072383561184,8.0,14,14.0,1999,0.161531741,B,B,25,5648,1,30.0,2,4,B,272468.69882459746
2427,171,2.0,48.857620632670795,29.68382611930923,5.0,3,5.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,163432.26039440662
1748,207,2.0,64.91573160467554,32.89483352018678,12.0,9,25.0,2014,0.017647053,B,B,2,469,0,,0,0,B,173213.2799991526
4586,58,3.0,64.68305916520471,38.093136672554266,8.0,8,12.0,1982,0.300322518,B,B,52,10311,6,,1,9,B,255212.27193348817
2008,207,1.0,48.5995126925206,,1.0,8,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,159768.11318789428
3481,141,1.0,59.719344684281005,22.393865484070655,12.0,14,14.0,2000,0.034331497,B,B,25,5487,3,,0,4,B,256062.64382120428
2766,207,2.0,92.40000684071423,92.06923622776027,10.0,2,5.0,1977,0.07542368,B,B,11,3097,0,,0,0,B,116942.67104480596
7094,125,1.0,41.86851703842829,21.001717484400363,8.0,7,17.0,2009,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,147558.65628550874
8377,141,1.0,34.03196817105397,20.16479641287767,6.0,4,9.0,1967,0.034331497,B,B,25,5487,3,,0,4,B,87672.25111159566
8215,58,3.0,64.04454546480244,38.93231971622135,8.0,4,9.0,1975,0.300322518,B,B,52,10311,6,,1,9,B,291543.73159813427
9115,116,1.0,46.01318716772288,43.41704277170849,43.0,4,17.0,2019,0.072157581,B,B,2,629,1,,0,0,A,113909.09942801466
8718,80,2.0,60.7270380986098,58.79692224173022,1.0,18,16.0,2016,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,277487.6202538834
7583,52,1.0,31.471151649428304,20.12122175109074,5.0,4,5.0,1961,0.333891544,B,B,30,6564,1,,0,0,B,151234.76512919014
2141,26,3.0,86.17340061762772,87.01883017948036,0.0,5,17.0,2015,0.127375905,B,B,43,8429,3,,3,9,B,371273.3449702344
7388,149,2.0,55.047132161031286,34.75688888679192,8.0,17,17.0,1988,0.23610845800000002,B,B,16,3893,27,,3,10,B,303235.4782127288
7620,63,2.0,54.8495052963731,31.033739655162506,9.0,7,15.0,2009,0.161531741,B,B,25,5648,1,30.0,2,4,B,210993.9670615708
7804,76,1.0,34.69186269853751,20.215056633947587,6.0,8,9.0,1970,0.020741326,B,B,24,5613,5,1340.0,2,5,B,174927.40619686304
4303,74,1.0,38.04922424608047,42.672679391890185,10.0,3,16.0,2013,0.034656082000000005,B,B,0,168,0,,0,0,B,71623.35758510714
1649,171,2.0,49.28133275379737,31.0528946335636,5.0,2,5.0,1968,0.033493708,B,B,66,10573,1,1322.0,3,8,B,182589.23387009595
7405,143,2.0,69.73811615096479,68.7793856508148,0.0,3,24.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,220634.92709296432
6459,66,1.0,49.23530177139428,43.066599695502994,1.0,14,32.0,2006,0.219006007,B,B,28,6746,3,,1,4,B,226498.4616491287
9680,114,3.0,81.98056014762624,55.637233181672784,8.0,2,8.0,1956,0.20014680199999998,B,B,23,3975,8,770.0,2,0,B,518952.6672438657
6341,143,1.0,43.70205769216894,19.18635280986009,12.0,2,9.0,2016,0.0071223169999999995,B,B,1,264,0,,0,1,B,131734.3728005712
8190,33,2.0,49.0307877478954,31.91889562577639,8.0,2,5.0,1964,0.306977489,B,B,27,5148,14,1575.0,5,7,B,212786.0017001436
3935,22,3.0,60.15940612151951,46.35452671851282,5.0,4,9.0,1968,0.309479124,B,B,35,7715,4,990.0,0,6,B,317296.3052996641
